StudentID,Name,Gender,Department,Program,Year,Email,Phone,Attendance,PAN_CARD,AISHE_Code
LPU.1187,Meghana Sharma,Male,M.Tech CSE,PG,2,meghana.sharma1187@lpu.edu.in,9844433218,86.93,ERQPS0187H,U-0379
LPU.1188,Sneha Shetty,Female,M.Tech CSE,PG,2,sneha.shetty1188@lpu.edu.in,9832408786,66.73,RWPPS0188R,U-0379
LPU.1189,Sneha Iyer,Female,M.Tech CSE,PG,2,sneha.iyer1189@lpu.edu.in,9851234353,86.31,ITTPI0189U,U-0379
LPU.1190,Sameer Chopra,Female,M.Tech CSE,PG,2,sameer.chopra1190@lpu.edu.in,9891832232,82.07,ZIMPC0190Z,U-0379
LPU.1191,Arjun Mishra,Male,M.Tech CSE,PG,2,arjun.mishra1191@lpu.edu.in,9899462484,97.09,BZFPM0191I,U-0379
LPU.1192,Sanjay Chopra,Female,M.Tech CSE,PG,2,sanjay.chopra1192@lpu.edu.in,9846644936,77.47,IBGPC0192K,U-0379
LPU.1193,Ananya Jain,Male,M.Tech CSE,PG,2,ananya.jain1193@lpu.edu.in,9814725125,83.2,TULPJ0193P,U-0379
LPU.1194,Sneha Jain,Female,M.Tech CSE,PG,2,sneha.jain1194@lpu.edu.in,9881761826,98.34,OPKPJ0194Q,U-0379
LPU.1195,Ritika Naidu,Male,M.Tech CSE,PG,2,ritika.naidu1195@lpu.edu.in,9888512441,89.83,AJIPN0195F,U-0379
LPU.1196,Sneha Kumar,Female,M.Tech CSE,PG,2,sneha.kumar1196@lpu.edu.in,9868380638,62.37,BYHPK0196D,U-0379
LPU.1197,Pooja Naidu,Female,M.Tech CSE,PG,2,pooja.naidu1197@lpu.edu.in,9887634958,77.38,FLVPN0197N,U-0379
LPU.1198,Kavya Verma,Male,M.Tech CSE,PG,2,kavya.verma1198@lpu.edu.in,9889675188,78.3,FTYPV0198J,U-0379
LPU.1199,Nikhil Yadav,Male,M.Tech CSE,PG,2,nikhil.yadav1199@lpu.edu.in,9817735008,71.2,BSWPY0199G,U-0379
LPU.1200,Nikhil Naidu,Female,M.Tech CSE,PG,2,nikhil.naidu1200@lpu.edu.in,9810833295,66.72,JPMPN0200F,U-0379
LPU.1201,Arjun Chopra,Male,M.Tech CSE,PG,2,arjun.chopra1201@lpu.edu.in,9867142964,65.77,NKRPC0201H,U-0379
LPU.1202,Vikram Kumar,Male,M.Tech CSE,PG,2,vikram.kumar1202@lpu.edu.in,9881911802,91.42,NRFPK0202M,U-0379
LPU.1203,Harika Naidu,Female,M.Tech CSE,PG,2,harika.naidu1203@lpu.edu.in,9850334894,96.38,FMKPN0203R,U-0379
LPU.1204,Ananya Verma,Female,M.Tech CSE,PG,2,ananya.verma1204@lpu.edu.in,9814574992,68.07,TCLPV0204R,U-0379
LPU.1205,Sneha Patel,Male,M.Tech CSE,PG,2,sneha.patel1205@lpu.edu.in,9849077684,89.33,WYGPP0205K,U-0379
LPU.1206,Kavya Iyer,Female,M.Tech CSE,PG,2,kavya.iyer1206@lpu.edu.in,9864638093,86.89,NOKPI0206F,U-0379
LPU.1207,Nikhil Gupta,Male,M.Tech CSE,PG,2,nikhil.gupta1207@lpu.edu.in,9845682447,89.73,TFWPG0207W,U-0379
LPU.1208,Pooja Yadav,Female,M.Tech CSE,PG,2,pooja.yadav1208@lpu.edu.in,9833133924,95.2,JARPY0208L,U-0379
LPU.1209,Ravi Bhat,Male,M.Tech CSE,PG,2,ravi.bhat1209@lpu.edu.in,9851714731,93.95,LATPB0209L,U-0379
LPU.1210,Sameer Bose,Female,M.Tech CSE,PG,2,sameer.bose1210@lpu.edu.in,9888686597,77.15,VVSPB0210A,U-0379
LPU.1211,Vikram Yadav,Male,M.Tech CSE,PG,2,vikram.yadav1211@lpu.edu.in,9831307848,87.26,UKRPY0211J,U-0379
LPU.1212,Divya Gupta,Male,M.Tech CSE,PG,2,divya.gupta1212@lpu.edu.in,9841411889,80.05,LDMPG0212X,U-0379
LPU.1213,Yash Mishra,Male,M.Tech CSE,PG,2,yash.mishra1213@lpu.edu.in,9858304142,60.79,EHVPM0213L,U-0379
LPU.1214,Vinay Das,Female,M.Tech CSE,PG,2,vinay.das1214@lpu.edu.in,9865968029,72.76,AKFPD0214L,U-0379
LPU.1215,Yash Chopra,Male,M.Tech CSE,PG,2,yash.chopra1215@lpu.edu.in,9838933896,67.24,CHWPC0215B,U-0379
LPU.1216,Aman Iyer,Male,M.Tech CSE,PG,2,aman.iyer1216@lpu.edu.in,9826081056,66.4,WGXPI0216O,U-0379
LPU.1217,Aman Yadav,Male,M.Tech CSE,PG,2,aman.yadav1217@lpu.edu.in,9889149540,66.23,OKHPY0217X,U-0379
LPU.1218,Meghana Rao,Male,M.Tech CSE,PG,2,meghana.rao1218@lpu.edu.in,9879648978,60.41,HYXPR0218P,U-0379
LPU.1219,Kiran Malhotra,Male,M.Tech CSE,PG,2,kiran.malhotra1219@lpu.edu.in,9817750972,61.56,ZYKPM0219L,U-0379
LPU.1220,Meghana Rao,Female,M.Tech CSE,PG,2,meghana.rao1220@lpu.edu.in,9892798784,88.72,PPZPR0220L,U-0379
LPU.1221,Sameer Naidu,Male,M.Tech CSE,PG,2,sameer.naidu1221@lpu.edu.in,9865623882,66.86,IRWPN0221W,U-0379
LPU.1222,Meghana Bhat,Male,M.Tech CSE,PG,2,meghana.bhat1222@lpu.edu.in,9820821849,72.41,ZMOPB0222H,U-0379
LPU.1223,Yash Malhotra,Female,M.Tech CSE,PG,2,yash.malhotra1223@lpu.edu.in,9891825333,64.59,CWIPM0223N,U-0379
LPU.1224,Vinay Verma,Female,M.Tech CSE,PG,2,vinay.verma1224@lpu.edu.in,9894845701,71.42,ASAPV0224D,U-0379
LPU.1225,Ananya Malhotra,Male,M.Tech CSE,PG,2,ananya.malhotra1225@lpu.edu.in,9820195795,79.3,HEWPM0225L,U-0379
LPU.1226,Ravi Kumar,Female,M.Tech CSE,PG,2,ravi.kumar1226@lpu.edu.in,9818439786,61.83,VRVPK0226R,U-0379
LPU.1227,Kavya Rao,Male,M.Tech CSE,PG,2,kavya.rao1227@lpu.edu.in,9895836697,68.73,QTUPR0227O,U-0379
LPU.1228,Neha Kumar,Female,M.Tech CSE,PG,2,neha.kumar1228@lpu.edu.in,9881372051,95.7,QEIPK0228O,U-0379
LPU.1229,Neha Chopra,Female,M.Tech CSE,PG,2,neha.chopra1229@lpu.edu.in,9896215351,66.44,NIFPC0229Z,U-0379
LPU.1230,Vikram Jain,Male,M.Tech CSE,PG,2,vikram.jain1230@lpu.edu.in,9893529311,86.74,XNTPJ0230R,U-0379
LPU.1231,Harika Singh,Male,M.Tech CSE,PG,2,harika.singh1231@lpu.edu.in,9851873809,84.18,JSHPS0231V,U-0379
LPU.1232,Ritika Naidu,Male,M.Tech CSE,PG,2,ritika.naidu1232@lpu.edu.in,9835895332,92.59,HFGPN0232H,U-0379
LPU.1233,Vikram Sharma,Female,M.Tech CSE,PG,2,vikram.sharma1233@lpu.edu.in,9881701808,60.95,ZNJPS0233W,U-0379
LPU.1234,Vinay Sharma,Male,M.Tech CSE,PG,2,vinay.sharma1234@lpu.edu.in,9890857736,93.4,YERPS0234B,U-0379
LPU.1235,Ananya Malhotra,Female,M.Tech CSE,PG,2,ananya.malhotra1235@lpu.edu.in,9899330004,93.15,RWIPM0235L,U-0379
LPU.1236,Kiran Gupta,Female,M.Tech CSE,PG,2,kiran.gupta1236@lpu.edu.in,9896688033,80.21,ZFYPG0236J,U-0379
LPU.1237,Nikhil Yadav,Female,M.Tech CSE,PG,2,nikhil.yadav1237@lpu.edu.in,9877426064,74.66,QGZPY0237S,U-0379
LPU.1238,Sanjay Kumar,Male,M.Tech CSE,PG,2,sanjay.kumar1238@lpu.edu.in,9856905199,94.11,TNYPK0238L,U-0379
LPU.1239,Yash Das,Male,M.Tech CSE,PG,2,yash.das1239@lpu.edu.in,9870544774,71.28,ZOBPD0239Y,U-0379
LPU.1240,Kavya Iyer,Female,M.Tech CSE,PG,2,kavya.iyer1240@lpu.edu.in,9852017365,68.3,ZAIPI0240D,U-0379
LPU.1241,Kavya Naidu,Female,M.Tech ECE,PG,1,kavya.naidu1241@lpu.edu.in,9845088364,71.84,ZMUPN0241K,U-0379
LPU.1242,Sameer Naidu,Female,M.Tech ECE,PG,1,sameer.naidu1242@lpu.edu.in,9839080092,87.12,KTFPN0242C,U-0379
LPU.1243,Kavya Iyer,Female,M.Tech ECE,PG,1,kavya.iyer1243@lpu.edu.in,9826635165,61.38,PLLPI0243X,U-0379
LPU.1244,Kiran Nair,Male,M.Tech ECE,PG,1,kiran.nair1244@lpu.edu.in,9890775852,76.75,QASPN0244L,U-0379
LPU.1245,Vinay Sharma,Female,M.Tech ECE,PG,1,vinay.sharma1245@lpu.edu.in,9841291452,75.15,NGOPS0245X,U-0379
LPU.1246,Kavya Nair,Female,M.Tech ECE,PG,1,kavya.nair1246@lpu.edu.in,9881291833,63.75,CZFPN0246U,U-0379
LPU.1247,Vikram Jain,Male,M.Tech ECE,PG,1,vikram.jain1247@lpu.edu.in,9865168501,64.63,URKPJ0247K,U-0379
LPU.1248,Meghana Malhotra,Male,M.Tech ECE,PG,1,meghana.malhotra1248@lpu.edu.in,9842280285,90.58,OIGPM0248D,U-0379
LPU.1249,Vikram Iyer,Female,M.Tech ECE,PG,1,vikram.iyer1249@lpu.edu.in,9897968858,65.65,LDIPI0249K,U-0379
LPU.1250,Divya Nair,Male,M.Tech ECE,PG,1,divya.nair1250@lpu.edu.in,9893226891,63.59,NHVPN0250R,U-0379
LPU.1251,Harika Iyer,Female,M.Tech ECE,PG,1,harika.iyer1251@lpu.edu.in,9876535306,91.82,UIVPI0251J,U-0379
LPU.1252,Kiran Naidu,Female,M.Tech ECE,PG,1,kiran.naidu1252@lpu.edu.in,9864144404,76.23,SXXPN0252H,U-0379
LPU.1253,Meghana Nair,Male,M.Tech ECE,PG,1,meghana.nair1253@lpu.edu.in,9872571402,81.75,JQKPN0253M,U-0379
LPU.1254,Meghana Verma,Female,M.Tech ECE,PG,1,meghana.verma1254@lpu.edu.in,9867536407,75.27,XJOPV0254H,U-0379
LPU.1255,Pooja Sharma,Female,M.Tech ECE,PG,1,pooja.sharma1255@lpu.edu.in,9845374572,88.9,PLBPS0255B,U-0379
LPU.1256,Sneha Malhotra,Male,M.Tech ECE,PG,1,sneha.malhotra1256@lpu.edu.in,9831625701,76.42,HJEPM0256E,U-0379
LPU.1257,Harika Kumar,Male,M.Tech ECE,PG,1,harika.kumar1257@lpu.edu.in,9875396149,63.14,GOOPK0257U,U-0379
LPU.1258,Sneha Nair,Male,M.Tech ECE,PG,1,sneha.nair1258@lpu.edu.in,9849076883,64.36,SUIPN0258U,U-0379
LPU.1259,Kiran Bhat,Female,M.Tech ECE,PG,1,kiran.bhat1259@lpu.edu.in,9897466046,82.23,MKCPB0259R,U-0379
LPU.1260,Neha Bose,Female,M.Tech ECE,PG,1,neha.bose1260@lpu.edu.in,9879799028,70.03,FMFPB0260W,U-0379
LPU.1261,Ananya Bose,Female,M.Tech ECE,PG,1,ananya.bose1261@lpu.edu.in,9856381514,91.75,COVPB0261J,U-0379
LPU.1262,Meghana Reddy,Male,M.Tech ECE,PG,1,meghana.reddy1262@lpu.edu.in,9868150544,96.29,KCHPR0262R,U-0379
LPU.1263,Arjun Reddy,Female,M.Tech ECE,PG,1,arjun.reddy1263@lpu.edu.in,9838351773,69.93,KQRPR0263J,U-0379
LPU.1264,Ravi Kumar,Female,M.Tech ECE,PG,1,ravi.kumar1264@lpu.edu.in,9876531324,92.75,OHYPK0264I,U-0379
LPU.1265,Nikhil Verma,Male,M.Tech ECE,PG,1,nikhil.verma1265@lpu.edu.in,9895988624,71.12,IAKPV0265Q,U-0379
LPU.1266,Pooja Malhotra,Female,M.Tech ECE,PG,1,pooja.malhotra1266@lpu.edu.in,9888777599,97.71,ZLTPM0266R,U-0379
LPU.1267,Sanjay Mishra,Male,M.Tech ECE,PG,1,sanjay.mishra1267@lpu.edu.in,9887744701,83.24,OPCPM0267N,U-0379
LPU.1268,Kavya Kumar,Female,M.Tech ECE,PG,1,kavya.kumar1268@lpu.edu.in,9877840601,69.61,EHDPK0268T,U-0379
LPU.1269,Arjun Gupta,Female,M.Tech ECE,PG,1,arjun.gupta1269@lpu.edu.in,9832778242,86.34,UWFPG0269M,U-0379
LPU.1270,Pooja Rao,Male,M.Tech ECE,PG,1,pooja.rao1270@lpu.edu.in,9822364133,66.81,ABDPR0270R,U-0379
LPU.1271,Kavya Yadav,Female,M.Tech ECE,PG,1,kavya.yadav1271@lpu.edu.in,9881402632,81.03,QUUPY0271O,U-0379
LPU.1272,Kiran Malhotra,Male,M.Tech ECE,PG,1,kiran.malhotra1272@lpu.edu.in,9820703819,77.96,WZSPM0272A,U-0379
LPU.1273,Ritika Nair,Female,M.Tech ECE,PG,1,ritika.nair1273@lpu.edu.in,9823071774,92.73,THLPN0273E,U-0379
LPU.1274,Kavya Das,Female,M.Tech ECE,PG,1,kavya.das1274@lpu.edu.in,9889227207,96.88,MSPPD0274Z,U-0379
LPU.1275,Nikhil Singh,Male,M.Tech ECE,PG,1,nikhil.singh1275@lpu.edu.in,9840527410,63.31,CHQPS0275Z,U-0379
LPU.1276,Sneha Das,Male,M.Tech ECE,PG,1,sneha.das1276@lpu.edu.in,9857600416,79.44,MUDPD0276V,U-0379
LPU.1277,Sneha Sharma,Female,M.Tech ECE,PG,1,sneha.sharma1277@lpu.edu.in,9826802536,82.64,HEYPS0277N,U-0379
LPU.1278,Harika Das,Male,M.Tech ECE,PG,1,harika.das1278@lpu.edu.in,9889688723,70.27,BLZPD0278P,U-0379
LPU.1279,Sneha Reddy,Male,M.Tech ECE,PG,1,sneha.reddy1279@lpu.edu.in,9859120664,96.67,DPXPR0279V,U-0379
LPU.1280,Harika Kumar,Male,M.Tech ECE,PG,1,harika.kumar1280@lpu.edu.in,9865050049,62.79,SVJPK0280E,U-0379
LPU.1281,Aman Shetty,Male,M.Tech ECE,PG,1,aman.shetty1281@lpu.edu.in,9829553919,73.81,KVLPS0281H,U-0379
LPU.1282,Sameer Patel,Female,M.Tech ECE,PG,1,sameer.patel1282@lpu.edu.in,9829301049,86.06,NZVPP0282E,U-0379
LPU.1283,Neha Patel,Male,M.Tech ECE,PG,1,neha.patel1283@lpu.edu.in,9855601677,81.66,RMDPP0283H,U-0379
LPU.1284,Kavya Shetty,Female,M.Tech ECE,PG,1,kavya.shetty1284@lpu.edu.in,9855720950,84.04,XGCPS0284A,U-0379
LPU.1285,Harika Nair,Male,M.Tech ECE,PG,1,harika.nair1285@lpu.edu.in,9837753907,92.65,YDPPN0285L,U-0379
LPU.1286,Aman Malhotra,Male,M.Tech ECE,PG,1,aman.malhotra1286@lpu.edu.in,9854164302,75.95,NDTPM0286K,U-0379
LPU.1287,Meghana Sharma,Female,M.Tech ECE,PG,1,meghana.sharma1287@lpu.edu.in,9823100996,93.58,SKVPS0287M,U-0379
LPU.1288,Ananya Malhotra,Female,M.Tech ECE,PG,1,ananya.malhotra1288@lpu.edu.in,9885015409,86.48,WNFPM0288P,U-0379
LPU.1289,Nikhil Jain,Female,M.Tech ECE,PG,1,nikhil.jain1289@lpu.edu.in,9850570142,81.84,KZSPJ0289L,U-0379
LPU.1290,Kiran Chopra,Female,M.Tech ECE,PG,1,kiran.chopra1290@lpu.edu.in,9834549749,94.06,UXUPC0290K,U-0379
LPU.1291,Ritika Naidu,Female,M.Tech ECE,PG,1,ritika.naidu1291@lpu.edu.in,9870557401,85.28,AGSPN0291I,U-0379
LPU.1292,Meghana Singh,Male,M.Tech ECE,PG,1,meghana.singh1292@lpu.edu.in,9830977086,62.02,JYSPS0292N,U-0379
LPU.1293,Sneha Iyer,Male,M.Tech ECE,PG,1,sneha.iyer1293@lpu.edu.in,9854632323,79.72,LWKPI0293U,U-0379
LPU.1294,Ravi Mishra,Female,M.Tech ECE,PG,1,ravi.mishra1294@lpu.edu.in,9878201693,74.61,YEMPM0294P,U-0379
LPU.1295,Yash Naidu,Male,M.Tech ECE,PG,1,yash.naidu1295@lpu.edu.in,9891884733,88.01,MNFPN0295P,U-0379
LPU.1296,Nikhil Singh,Female,M.Tech ECE,PG,1,nikhil.singh1296@lpu.edu.in,9816130299,98.87,DHJPS0296Y,U-0379
LPU.1297,Kavya Bhat,Male,M.Tech ECE,PG,1,kavya.bhat1297@lpu.edu.in,9896118012,71.42,TPMPB0297Z,U-0379
LPU.1298,Arjun Shetty,Male,M.Tech ECE,PG,1,arjun.shetty1298@lpu.edu.in,9853259446,66.03,AMHPS0298O,U-0379
LPU.1299,Meghana Jain,Male,M.Tech ECE,PG,1,meghana.jain1299@lpu.edu.in,9894187914,78.27,LNRPJ0299O,U-0379
LPU.1300,Kavya Gupta,Male,M.Tech ECE,PG,1,kavya.gupta1300@lpu.edu.in,9853386315,74.25,FCRPG0300D,U-0379
LPU.1301,Sneha Kumar,Male,M.Tech ECE,PG,2,sneha.kumar1301@lpu.edu.in,9863373980,83.86,PZAPK0301P,U-0379
LPU.1302,Vinay Nair,Male,M.Tech ECE,PG,2,vinay.nair1302@lpu.edu.in,9876170868,62.01,FFPPN0302B,U-0379
LPU.1303,Ravi Nair,Female,M.Tech ECE,PG,2,ravi.nair1303@lpu.edu.in,9831737724,88.11,YTSPN0303U,U-0379
LPU.1304,Ananya Malhotra,Male,M.Tech ECE,PG,2,ananya.malhotra1304@lpu.edu.in,9841147282,60.65,UZPPM0304N,U-0379
LPU.1305,Kavya Gupta,Male,M.Tech ECE,PG,2,kavya.gupta1305@lpu.edu.in,9852986101,61.18,YBDPG0305U,U-0379
LPU.1306,Ananya Jain,Female,M.Tech ECE,PG,2,ananya.jain1306@lpu.edu.in,9895051940,81.46,MZCPJ0306K,U-0379
LPU.1307,Ravi Chopra,Male,M.Tech ECE,PG,2,ravi.chopra1307@lpu.edu.in,9863160470,60.02,QBDPC0307G,U-0379
LPU.1308,Sameer Reddy,Female,M.Tech ECE,PG,2,sameer.reddy1308@lpu.edu.in,9889275717,66.95,CANPR0308D,U-0379
LPU.1309,Kavya Iyer,Male,M.Tech ECE,PG,2,kavya.iyer1309@lpu.edu.in,9835204000,78.06,XAAPI0309Y,U-0379
LPU.1310,Kavya Chopra,Male,M.Tech ECE,PG,2,kavya.chopra1310@lpu.edu.in,9891073452,93.34,SURPC0310A,U-0379
LPU.1311,Arjun Sharma,Male,M.Tech ECE,PG,2,arjun.sharma1311@lpu.edu.in,9852979541,95.51,KAWPS0311Z,U-0379
LPU.1312,Ananya Kumar,Male,M.Tech ECE,PG,2,ananya.kumar1312@lpu.edu.in,9856369250,88.2,LJSPK0312Q,U-0379
LPU.1313,Vikram Jain,Female,M.Tech ECE,PG,2,vikram.jain1313@lpu.edu.in,9837903019,90.29,BRGPJ0313B,U-0379
LPU.1314,Kiran Sharma,Male,M.Tech ECE,PG,2,kiran.sharma1314@lpu.edu.in,9864832199,92.01,WQBPS0314B,U-0379
LPU.1315,Neha Reddy,Male,M.Tech ECE,PG,2,neha.reddy1315@lpu.edu.in,9870444252,64.63,HYYPR0315C,U-0379
LPU.1316,Meghana Jain,Female,M.Tech ECE,PG,2,meghana.jain1316@lpu.edu.in,9896032757,93.6,ATZPJ0316U,U-0379
LPU.1317,Sanjay Malhotra,Female,M.Tech ECE,PG,2,sanjay.malhotra1317@lpu.edu.in,9868148861,94.38,WILPM0317A,U-0379
LPU.1318,Kiran Bhat,Female,M.Tech ECE,PG,2,kiran.bhat1318@lpu.edu.in,9850222007,60.57,UCGPB0318U,U-0379
LPU.1319,Harika Mishra,Female,M.Tech ECE,PG,2,harika.mishra1319@lpu.edu.in,9870628650,83.71,VZQPM0319L,U-0379
LPU.1320,Arjun Jain,Female,M.Tech ECE,PG,2,arjun.jain1320@lpu.edu.in,9831745889,80.91,PFIPJ0320F,U-0379
LPU.1321,Pooja Singh,Female,M.Tech ECE,PG,2,pooja.singh1321@lpu.edu.in,9858170283,71.95,HNZPS0321K,U-0379
LPU.1322,Yash Bhat,Male,M.Tech ECE,PG,2,yash.bhat1322@lpu.edu.in,9828368289,82.93,OTXPB0322H,U-0379
LPU.1323,Aman Singh,Male,M.Tech ECE,PG,2,aman.singh1323@lpu.edu.in,9887148048,89.74,LNZPS0323J,U-0379
LPU.1324,Meghana Naidu,Female,M.Tech ECE,PG,2,meghana.naidu1324@lpu.edu.in,9850127590,98.25,FRIPN0324X,U-0379
LPU.1325,Vikram Shetty,Female,M.Tech ECE,PG,2,vikram.shetty1325@lpu.edu.in,9812060860,68.33,CPNPS0325A,U-0379
LPU.1326,Arjun Iyer,Male,M.Tech ECE,PG,2,arjun.iyer1326@lpu.edu.in,9850110823,84.65,PDDPI0326B,U-0379
LPU.1327,Neha Shetty,Male,M.Tech ECE,PG,2,neha.shetty1327@lpu.edu.in,9874382761,84.45,MFLPS0327A,U-0379
LPU.1328,Yash Singh,Female,M.Tech ECE,PG,2,yash.singh1328@lpu.edu.in,9830931404,62.46,SRSPS0328F,U-0379
LPU.1329,Meghana Shetty,Female,M.Tech ECE,PG,2,meghana.shetty1329@lpu.edu.in,9853696737,76.73,HGPPS0329V,U-0379
LPU.1330,Ananya Gupta,Male,M.Tech ECE,PG,2,ananya.gupta1330@lpu.edu.in,9882551797,90.24,LQHPG0330Z,U-0379
LPU.1331,Yash Bhat,Male,M.Tech ECE,PG,2,yash.bhat1331@lpu.edu.in,9882980913,89.53,BEUPB0331G,U-0379
LPU.1332,Kavya Das,Female,M.Tech ECE,PG,2,kavya.das1332@lpu.edu.in,9868602799,72.64,ZMTPD0332B,U-0379
LPU.1333,Ravi Das,Female,M.Tech ECE,PG,2,ravi.das1333@lpu.edu.in,9814683947,92.69,LSGPD0333G,U-0379
LPU.1334,Neha Jain,Male,M.Tech ECE,PG,2,neha.jain1334@lpu.edu.in,9833136806,84.36,XDOPJ0334X,U-0379
LPU.1335,Vikram Bose,Male,M.Tech ECE,PG,2,vikram.bose1335@lpu.edu.in,9866128542,88.4,AHEPB0335C,U-0379
LPU.1336,Kavya Das,Female,M.Tech ECE,PG,2,kavya.das1336@lpu.edu.in,9897547704,71.54,NMEPD0336C,U-0379
LPU.1337,Ritika Gupta,Female,M.Tech ECE,PG,2,ritika.gupta1337@lpu.edu.in,9867028614,70.79,GZMPG0337I,U-0379
LPU.1338,Ravi Bose,Female,M.Tech ECE,PG,2,ravi.bose1338@lpu.edu.in,9840748880,67.99,VPXPB0338X,U-0379
LPU.1339,Ananya Kumar,Male,M.Tech ECE,PG,2,ananya.kumar1339@lpu.edu.in,9873789081,66.52,RLZPK0339V,U-0379
LPU.1340,Ravi Gupta,Female,M.Tech ECE,PG,2,ravi.gupta1340@lpu.edu.in,9851097887,97.49,FFTPG0340Z,U-0379
LPU.1341,Harika Bhat,Female,M.Tech ECE,PG,2,harika.bhat1341@lpu.edu.in,9840767052,75.8,RMLPB0341E,U-0379
LPU.1342,Vikram Naidu,Female,M.Tech ECE,PG,2,vikram.naidu1342@lpu.edu.in,9884260792,77.98,MUAPN0342Q,U-0379
LPU.1343,Neha Verma,Female,M.Tech ECE,PG,2,neha.verma1343@lpu.edu.in,9844477947,94.49,FUFPV0343I,U-0379
LPU.1344,Kiran Singh,Male,M.Tech ECE,PG,2,kiran.singh1344@lpu.edu.in,9881806837,75.61,THXPS0344W,U-0379
LPU.1345,Rahul Bhat,Male,M.Tech ECE,PG,2,rahul.bhat1345@lpu.edu.in,9899805466,73.29,WHJPB0345F,U-0379
LPU.1346,Pooja Rao,Female,M.Tech ECE,PG,2,pooja.rao1346@lpu.edu.in,9848249206,62.71,NZAPR0346Q,U-0379
LPU.1347,Vikram Malhotra,Male,M.Tech ECE,PG,2,vikram.malhotra1347@lpu.edu.in,9813404328,60.48,VNLPM0347O,U-0379
LPU.1348,Sneha Rao,Female,M.Tech ECE,PG,2,sneha.rao1348@lpu.edu.in,9844905749,78.77,UBRPR0348F,U-0379
LPU.1349,Ananya Nair,Female,M.Tech ECE,PG,2,ananya.nair1349@lpu.edu.in,9852791621,72.17,QTVPN0349A,U-0379
LPU.1350,Sneha Rao,Male,M.Tech ECE,PG,2,sneha.rao1350@lpu.edu.in,9899360997,80.06,VIDPR0350N,U-0379
LPU.1351,Aman Bhat,Male,M.Tech ECE,PG,2,aman.bhat1351@lpu.edu.in,9854692829,68.81,RPCPB0351L,U-0379
LPU.1352,Harika Rao,Female,M.Tech ECE,PG,2,harika.rao1352@lpu.edu.in,9876979118,68.92,DRNPR0352D,U-0379
LPU.1353,Rahul Malhotra,Male,M.Tech ECE,PG,2,rahul.malhotra1353@lpu.edu.in,9896569901,95.38,LCBPM0353O,U-0379
LPU.1354,Sneha Singh,Female,M.Tech ECE,PG,2,sneha.singh1354@lpu.edu.in,9887794981,78.29,USMPS0354H,U-0379
LPU.1355,Meghana Iyer,Female,M.Tech ECE,PG,2,meghana.iyer1355@lpu.edu.in,9869529560,75.2,LLJPI0355N,U-0379
LPU.1356,Pooja Reddy,Male,M.Tech ECE,PG,2,pooja.reddy1356@lpu.edu.in,9891672125,64.83,FWHPR0356Q,U-0379
LPU.1357,Sanjay Kumar,Male,M.Tech ECE,PG,2,sanjay.kumar1357@lpu.edu.in,9848112333,94.66,UEIPK0357H,U-0379
LPU.1358,Nikhil Reddy,Female,M.Tech ECE,PG,2,nikhil.reddy1358@lpu.edu.in,9824312613,86.04,NFJPR0358P,U-0379
LPU.1359,Arjun Chopra,Female,M.Tech ECE,PG,2,arjun.chopra1359@lpu.edu.in,9811812791,74.37,CPGPC0359A,U-0379
LPU.1360,Pooja Patel,Male,M.Tech ECE,PG,2,pooja.patel1360@lpu.edu.in,9828479056,83.71,CBSPP0360K,U-0379
LPU.1361,Pooja Chopra,Female,MBA,PG,1,pooja.chopra1361@lpu.edu.in,9824524612,97.41,VOWPC0361L,U-0379
LPU.1362,Harika Nair,Male,MBA,PG,1,harika.nair1362@lpu.edu.in,9814516528,85.4,OHLPN0362Q,U-0379
LPU.1363,Vikram Patel,Male,MBA,PG,1,vikram.patel1363@lpu.edu.in,9846417539,76.17,NRNPP0363A,U-0379
LPU.1364,Harika Bhat,Male,MBA,PG,1,harika.bhat1364@lpu.edu.in,9897365507,96.63,NEVPB0364Z,U-0379
LPU.1365,Harika Reddy,Female,MBA,PG,1,harika.reddy1365@lpu.edu.in,9866468665,88.4,NACPR0365Y,U-0379
LPU.1366,Pooja Patel,Female,MBA,PG,1,pooja.patel1366@lpu.edu.in,9825158604,66.23,QEFPP0366Z,U-0379
LPU.1367,Vinay Naidu,Male,MBA,PG,1,vinay.naidu1367@lpu.edu.in,9842099463,77.64,ECHPN0367F,U-0379
LPU.1368,Divya Verma,Female,MBA,PG,1,divya.verma1368@lpu.edu.in,9869865712,80.27,LZIPV0368W,U-0379
LPU.1369,Ananya Shetty,Male,MBA,PG,1,ananya.shetty1369@lpu.edu.in,9886376620,81.24,ATWPS0369V,U-0379
LPU.1370,Sanjay Das,Female,MBA,PG,1,sanjay.das1370@lpu.edu.in,9811706505,82.65,VYOPD0370P,U-0379
LPU.1371,Harika Sharma,Female,MBA,PG,1,harika.sharma1371@lpu.edu.in,9825511533,75.45,LMWPS0371A,U-0379
LPU.1372,Meghana Rao,Male,MBA,PG,1,meghana.rao1372@lpu.edu.in,9835818470,94.69,PHEPR0372Q,U-0379
LPU.1373,Sanjay Patel,Female,MBA,PG,1,sanjay.patel1373@lpu.edu.in,9841071811,61.92,BIVPP0373E,U-0379
LPU.1374,Ravi Rao,Male,MBA,PG,1,ravi.rao1374@lpu.edu.in,9894179649,87.65,EHIPR0374Z,U-0379
