StudentID,Name,Gender,Department,Program,Year,Email,Phone,Attendance,PAN_CARD,AISHE_Code
MBU00189,Sneha Iyer,Female,M.Tech CSE,PG,2,sneha.iyer1189@mbu.edu.in,9851234353,90.87,RELPI0189N,U-0188
MBU00190,Sameer Chopra,Female,M.Tech CSE,PG,2,sameer.chopra1190@mbu.edu.in,9891832232,66.19,ENOPC0190B,U-0188
MBU00191,Arjun Mishra,Male,M.Tech CSE,PG,2,arjun.mishra1191@mbu.edu.in,9899462484,69.2,WFDPM0191C,U-0188
MBU00192,Sanjay Chopra,Female,M.Tech CSE,PG,2,sanjay.chopra1192@mbu.edu.in,9846644936,97.54,OJGPC0192V,U-0188
MBU00193,Ananya Jain,Male,M.Tech CSE,PG,2,ananya.jain1193@mbu.edu.in,9814725125,85.85,YSQPJ0193P,U-0188
MBU00194,Sneha Jain,Female,M.Tech CSE,PG,2,sneha.jain1194@mbu.edu.in,9881761826,86.48,GUKPJ0194J,U-0188
MBU00195,Ritika Naidu,Male,M.Tech CSE,PG,2,ritika.naidu1195@mbu.edu.in,9888512441,92.19,RZIPN0195P,U-0188
MBU00196,Sneha Kumar,Female,M.Tech CSE,PG,2,sneha.kumar1196@mbu.edu.in,9868380638,66.1,EAKPK0196D,U-0188
MBU00197,Pooja Naidu,Female,M.Tech CSE,PG,2,pooja.naidu1197@mbu.edu.in,9887634958,97.75,GKXPN0197N,U-0188
MBU00198,Kavya Verma,Male,M.Tech CSE,PG,2,kavya.verma1198@mbu.edu.in,9889675188,92.26,JTYPV0198U,U-0188
MBU00199,Nikhil Yadav,Male,M.Tech CSE,PG,2,nikhil.yadav1199@mbu.edu.in,9817735008,87.15,QKSPY0199U,U-0188
MBU00200,Nikhil Naidu,Female,M.Tech CSE,PG,2,nikhil.naidu1200@mbu.edu.in,9810833295,62.65,NTKPN0200X,U-0188
MBU00201,Arjun Chopra,Male,M.Tech CSE,PG,2,arjun.chopra1201@mbu.edu.in,9867142964,60.88,RLAPC0201P,U-0188
MBU00202,Vikram Kumar,Male,M.Tech CSE,PG,2,vikram.kumar1202@mbu.edu.in,9881911802,70.86,XNQPK0202Y,U-0188
MBU00203,Harika Naidu,Female,M.Tech CSE,PG,2,harika.naidu1203@mbu.edu.in,9850334894,64.69,INEPN0203L,U-0188
MBU00204,Ananya Verma,Female,M.Tech CSE,PG,2,ananya.verma1204@mbu.edu.in,9814574992,89.11,ADWPV0204U,U-0188
MBU00205,Sneha Patel,Male,M.Tech CSE,PG,2,sneha.patel1205@mbu.edu.in,9849077684,68.17,VXOPP0205D,U-0188
MBU00206,Kavya Iyer,Female,M.Tech CSE,PG,2,kavya.iyer1206@mbu.edu.in,9864638093,90.01,YWWPI0206O,U-0188
MBU00207,Nikhil Gupta,Male,M.Tech CSE,PG,2,nikhil.gupta1207@mbu.edu.in,9845682447,94.36,VLBPG0207R,U-0188
MBU00208,Pooja Yadav,Female,M.Tech CSE,PG,2,pooja.yadav1208@mbu.edu.in,9833133924,76.38,ZVWPY0208V,U-0188
MBU00209,Ravi Bhat,Male,M.Tech CSE,PG,2,ravi.bhat1209@mbu.edu.in,9851714731,98.55,NYLPB0209T,U-0188
MBU00210,Sameer Bose,Female,M.Tech CSE,PG,2,sameer.bose1210@mbu.edu.in,9888686597,98.08,KYHPB0210S,U-0188
MBU00211,Vikram Yadav,Male,M.Tech CSE,PG,2,vikram.yadav1211@mbu.edu.in,9831307848,64.02,OIVPY0211X,U-0188
MBU00212,Divya Gupta,Male,M.Tech CSE,PG,2,divya.gupta1212@mbu.edu.in,9841411889,96.39,NVGPG0212Z,U-0188
MBU00213,Yash Mishra,Male,M.Tech CSE,PG,2,yash.mishra1213@mbu.edu.in,9858304142,87.4,EPLPM0213S,U-0188
MBU00214,Vinay Das,Female,M.Tech CSE,PG,2,vinay.das1214@mbu.edu.in,9865968029,74.9,VLDPD0214Y,U-0188
MBU00215,Yash Chopra,Male,M.Tech CSE,PG,2,yash.chopra1215@mbu.edu.in,9838933896,75.15,IVBPC0215L,U-0188
MBU00216,Aman Iyer,Male,M.Tech CSE,PG,2,aman.iyer1216@mbu.edu.in,9826081056,86.55,AASPI0216N,U-0188
MBU00217,Aman Yadav,Male,M.Tech CSE,PG,2,aman.yadav1217@mbu.edu.in,9889149540,78.34,LSIPY0217C,U-0188
MBU00218,Meghana Rao,Male,M.Tech CSE,PG,2,meghana.rao1218@mbu.edu.in,9879648978,63.39,ITKPR0218L,U-0188
MBU00219,Kiran Malhotra,Male,M.Tech CSE,PG,2,kiran.malhotra1219@mbu.edu.in,9817750972,71.52,JTZPM0219M,U-0188
MBU00220,Meghana Rao,Female,M.Tech CSE,PG,2,meghana.rao1220@mbu.edu.in,9892798784,61.55,PIQPR0220Q,U-0188
MBU00221,Sameer Naidu,Male,M.Tech CSE,PG,2,sameer.naidu1221@mbu.edu.in,9865623882,63.53,NVRPN0221U,U-0188
MBU00222,Meghana Bhat,Male,M.Tech CSE,PG,2,meghana.bhat1222@mbu.edu.in,9820821849,76.55,TWXPB0222S,U-0188
MBU00223,Yash Malhotra,Female,M.Tech CSE,PG,2,yash.malhotra1223@mbu.edu.in,9891825333,62.44,KUDPM0223F,U-0188
MBU00224,Vinay Verma,Female,M.Tech CSE,PG,2,vinay.verma1224@mbu.edu.in,9894845701,61.11,JSYPV0224W,U-0188
MBU00225,Ananya Malhotra,Male,M.Tech CSE,PG,2,ananya.malhotra1225@mbu.edu.in,9820195795,80.35,LFXPM0225T,U-0188
MBU00226,Ravi Kumar,Female,M.Tech CSE,PG,2,ravi.kumar1226@mbu.edu.in,9818439786,94.18,UYUPK0226J,U-0188
MBU00227,Kavya Rao,Male,M.Tech CSE,PG,2,kavya.rao1227@mbu.edu.in,9895836697,62.14,DNOPR0227W,U-0188
MBU00228,Neha Kumar,Female,M.Tech CSE,PG,2,neha.kumar1228@mbu.edu.in,9881372051,91.2,PSKPK0228E,U-0188
MBU00229,Neha Chopra,Female,M.Tech CSE,PG,2,neha.chopra1229@mbu.edu.in,9896215351,90.1,ECOPC0229Q,U-0188
MBU00230,Vikram Jain,Male,M.Tech CSE,PG,2,vikram.jain1230@mbu.edu.in,9893529311,62.77,FZJPJ0230J,U-0188
MBU00231,Harika Singh,Male,M.Tech CSE,PG,2,harika.singh1231@mbu.edu.in,9851873809,93.29,SCKPS0231Y,U-0188
MBU00232,Ritika Naidu,Male,M.Tech CSE,PG,2,ritika.naidu1232@mbu.edu.in,9835895332,68.17,FFKPN0232T,U-0188
MBU00233,Vikram Sharma,Female,M.Tech CSE,PG,2,vikram.sharma1233@mbu.edu.in,9881701808,63.48,FWMPS0233K,U-0188
MBU00234,Vinay Sharma,Male,M.Tech CSE,PG,2,vinay.sharma1234@mbu.edu.in,9890857736,99.92,AYDPS0234Z,U-0188
MBU00235,Ananya Malhotra,Female,M.Tech CSE,PG,2,ananya.malhotra1235@mbu.edu.in,9899330004,92.53,ASJPM0235Z,U-0188
MBU00236,Kiran Gupta,Female,M.Tech CSE,PG,2,kiran.gupta1236@mbu.edu.in,9896688033,60.43,BWQPG0236O,U-0188
MBU00237,Nikhil Yadav,Female,M.Tech CSE,PG,2,nikhil.yadav1237@mbu.edu.in,9877426064,88.34,TDHPY0237V,U-0188
MBU00238,Sanjay Kumar,Male,M.Tech CSE,PG,2,sanjay.kumar1238@mbu.edu.in,9856905199,62.07,EOPPK0238S,U-0188
MBU00239,Yash Das,Male,M.Tech CSE,PG,2,yash.das1239@mbu.edu.in,9870544774,68.83,SGKPD0239W,U-0188
MBU00240,Kavya Iyer,Female,M.Tech CSE,PG,2,kavya.iyer1240@mbu.edu.in,9852017365,94.57,YGRPI0240Y,U-0188
MBU00241,Kavya Naidu,Female,M.Tech ECE,PG,1,kavya.naidu1241@mbu.edu.in,9845088364,96.54,PRUPN0241X,U-0188
MBU00242,Sameer Naidu,Female,M.Tech ECE,PG,1,sameer.naidu1242@mbu.edu.in,9839080092,84.41,ALCPN0242S,U-0188
MBU00243,Kavya Iyer,Female,M.Tech ECE,PG,1,kavya.iyer1243@mbu.edu.in,9826635165,92.01,DDRPI0243O,U-0188
MBU00244,Kiran Nair,Male,M.Tech ECE,PG,1,kiran.nair1244@mbu.edu.in,9890775852,64.52,RIVPN0244E,U-0188
MBU00245,Vinay Sharma,Female,M.Tech ECE,PG,1,vinay.sharma1245@mbu.edu.in,9841291452,98.52,PKCPS0245V,U-0188
MBU00246,Kavya Nair,Female,M.Tech ECE,PG,1,kavya.nair1246@mbu.edu.in,9881291833,99.06,XCMPN0246M,U-0188
MBU00247,Vikram Jain,Male,M.Tech ECE,PG,1,vikram.jain1247@mbu.edu.in,9865168501,76.26,DORPJ0247H,U-0188
MBU00248,Meghana Malhotra,Male,M.Tech ECE,PG,1,meghana.malhotra1248@mbu.edu.in,9842280285,87.13,AMJPM0248V,U-0188
MBU00249,Vikram Iyer,Female,M.Tech ECE,PG,1,vikram.iyer1249@mbu.edu.in,9897968858,75.7,QMBPI0249V,U-0188
MBU00250,Divya Nair,Male,M.Tech ECE,PG,1,divya.nair1250@mbu.edu.in,9893226891,87.7,XWDPN0250L,U-0188
MBU00251,Harika Iyer,Female,M.Tech ECE,PG,1,harika.iyer1251@mbu.edu.in,9876535306,85.64,COEPI0251T,U-0188
MBU00252,Kiran Naidu,Female,M.Tech ECE,PG,1,kiran.naidu1252@mbu.edu.in,9864144404,99.15,ZRWPN0252I,U-0188
MBU00253,Meghana Nair,Male,M.Tech ECE,PG,1,meghana.nair1253@mbu.edu.in,9872571402,65.37,EQTPN0253W,U-0188
MBU00254,Meghana Verma,Female,M.Tech ECE,PG,1,meghana.verma1254@mbu.edu.in,9867536407,84.1,HDXPV0254Z,U-0188
MBU00255,Pooja Sharma,Female,M.Tech ECE,PG,1,pooja.sharma1255@mbu.edu.in,9845374572,96.52,OCVPS0255S,U-0188
MBU00256,Sneha Malhotra,Male,M.Tech ECE,PG,1,sneha.malhotra1256@mbu.edu.in,9831625701,91.82,BVWPM0256M,U-0188
MBU00257,Harika Kumar,Male,M.Tech ECE,PG,1,harika.kumar1257@mbu.edu.in,9875396149,62.04,IOSPK0257W,U-0188
MBU00258,Sneha Nair,Male,M.Tech ECE,PG,1,sneha.nair1258@mbu.edu.in,9849076883,79.84,WARPN0258A,U-0188
MBU00259,Kiran Bhat,Female,M.Tech ECE,PG,1,kiran.bhat1259@mbu.edu.in,9897466046,85.43,FQLPB0259H,U-0188
MBU00260,Neha Bose,Female,M.Tech ECE,PG,1,neha.bose1260@mbu.edu.in,9879799028,82.79,YKAPB0260I,U-0188
MBU00261,Ananya Bose,Female,M.Tech ECE,PG,1,ananya.bose1261@mbu.edu.in,9856381514,98.37,MHSPB0261A,U-0188
MBU00262,Meghana Reddy,Male,M.Tech ECE,PG,1,meghana.reddy1262@mbu.edu.in,9868150544,84.31,TUVPR0262C,U-0188
MBU00263,Arjun Reddy,Female,M.Tech ECE,PG,1,arjun.reddy1263@mbu.edu.in,9838351773,71.38,TMJPR0263W,U-0188
MBU00264,Ravi Kumar,Female,M.Tech ECE,PG,1,ravi.kumar1264@mbu.edu.in,9876531324,61.05,DYYPK0264Z,U-0188
MBU00265,Nikhil Verma,Male,M.Tech ECE,PG,1,nikhil.verma1265@mbu.edu.in,9895988624,94.3,KYYPV0265T,U-0188
MBU00266,Pooja Malhotra,Female,M.Tech ECE,PG,1,pooja.malhotra1266@mbu.edu.in,9888777599,72.66,XYNPM0266H,U-0188
MBU00267,Sanjay Mishra,Male,M.Tech ECE,PG,1,sanjay.mishra1267@mbu.edu.in,9887744701,97.81,SIVPM0267P,U-0188
MBU00268,Kavya Kumar,Female,M.Tech ECE,PG,1,kavya.kumar1268@mbu.edu.in,9877840601,82.51,HQOPK0268N,U-0188
MBU00269,Arjun Gupta,Female,M.Tech ECE,PG,1,arjun.gupta1269@mbu.edu.in,9832778242,99.02,XQLPG0269Q,U-0188
MBU00270,Pooja Rao,Male,M.Tech ECE,PG,1,pooja.rao1270@mbu.edu.in,9822364133,99.97,PMUPR0270W,U-0188
MBU00271,Kavya Yadav,Female,M.Tech ECE,PG,1,kavya.yadav1271@mbu.edu.in,9881402632,60.92,YIVPY0271R,U-0188
MBU00272,Kiran Malhotra,Male,M.Tech ECE,PG,1,kiran.malhotra1272@mbu.edu.in,9820703819,96.22,AMVPM0272T,U-0188
MBU00273,Ritika Nair,Female,M.Tech ECE,PG,1,ritika.nair1273@mbu.edu.in,9823071774,73.52,SVMPN0273L,U-0188
MBU00274,Kavya Das,Female,M.Tech ECE,PG,1,kavya.das1274@mbu.edu.in,9889227207,84.2,CWWPD0274V,U-0188
MBU00275,Nikhil Singh,Male,M.Tech ECE,PG,1,nikhil.singh1275@mbu.edu.in,9840527410,67.65,ZCFPS0275F,U-0188
MBU00276,Sneha Das,Male,M.Tech ECE,PG,1,sneha.das1276@mbu.edu.in,9857600416,85.98,DGRPD0276S,U-0188
MBU00277,Sneha Sharma,Female,M.Tech ECE,PG,1,sneha.sharma1277@mbu.edu.in,9826802536,93.34,MYPPS0277H,U-0188
MBU00278,Harika Das,Male,M.Tech ECE,PG,1,harika.das1278@mbu.edu.in,9889688723,96.94,GXQPD0278P,U-0188
MBU00279,Sneha Reddy,Male,M.Tech ECE,PG,1,sneha.reddy1279@mbu.edu.in,9859120664,84.45,JOPPR0279R,U-0188
MBU00280,Harika Kumar,Male,M.Tech ECE,PG,1,harika.kumar1280@mbu.edu.in,9865050049,87.68,ZJSPK0280Y,U-0188
MBU00281,Aman Shetty,Male,M.Tech ECE,PG,1,aman.shetty1281@mbu.edu.in,9829553919,66.27,AHEPS0281R,U-0188
MBU00282,Sameer Patel,Female,M.Tech ECE,PG,1,sameer.patel1282@mbu.edu.in,9829301049,86.33,EGRPP0282F,U-0188
MBU00283,Neha Patel,Male,M.Tech ECE,PG,1,neha.patel1283@mbu.edu.in,9855601677,78.43,RRAPP0283S,U-0188
MBU00284,Kavya Shetty,Female,M.Tech ECE,PG,1,kavya.shetty1284@mbu.edu.in,9855720950,83.77,IDIPS0284P,U-0188
MBU00285,Harika Nair,Male,M.Tech ECE,PG,1,harika.nair1285@mbu.edu.in,9837753907,90.58,IQAPN0285Q,U-0188
MBU00286,Aman Malhotra,Male,M.Tech ECE,PG,1,aman.malhotra1286@mbu.edu.in,9854164302,92.01,LWPPM0286V,U-0188
MBU00287,Meghana Sharma,Female,M.Tech ECE,PG,1,meghana.sharma1287@mbu.edu.in,9823100996,84.76,IMWPS0287A,U-0188
MBU00288,Ananya Malhotra,Female,M.Tech ECE,PG,1,ananya.malhotra1288@mbu.edu.in,9885015409,66.09,BYPPM0288H,U-0188
MBU00289,Nikhil Jain,Female,M.Tech ECE,PG,1,nikhil.jain1289@mbu.edu.in,9850570142,74.57,AMEPJ0289A,U-0188
MBU00290,Kiran Chopra,Female,M.Tech ECE,PG,1,kiran.chopra1290@mbu.edu.in,9834549749,84.01,RYXPC0290P,U-0188
MBU00291,Ritika Naidu,Female,M.Tech ECE,PG,1,ritika.naidu1291@mbu.edu.in,9870557401,96.21,UQHPN0291M,U-0188
MBU00292,Meghana Singh,Male,M.Tech ECE,PG,1,meghana.singh1292@mbu.edu.in,9830977086,74.49,LUWPS0292N,U-0188
MBU00293,Sneha Iyer,Male,M.Tech ECE,PG,1,sneha.iyer1293@mbu.edu.in,9854632323,82.25,YFOPI0293N,U-0188
MBU00294,Ravi Mishra,Female,M.Tech ECE,PG,1,ravi.mishra1294@mbu.edu.in,9878201693,91.82,MMMPM0294T,U-0188
MBU00295,Yash Naidu,Male,M.Tech ECE,PG,1,yash.naidu1295@mbu.edu.in,9891884733,71.19,MYKPN0295Q,U-0188
MBU00296,Nikhil Singh,Female,M.Tech ECE,PG,1,nikhil.singh1296@mbu.edu.in,9816130299,83.79,HDTPS0296Y,U-0188
MBU00297,Kavya Bhat,Male,M.Tech ECE,PG,1,kavya.bhat1297@mbu.edu.in,9896118012,82.86,WOXPB0297J,U-0188
MBU00298,Arjun Shetty,Male,M.Tech ECE,PG,1,arjun.shetty1298@mbu.edu.in,9853259446,86.1,AIEPS0298E,U-0188
MBU00299,Meghana Jain,Male,M.Tech ECE,PG,1,meghana.jain1299@mbu.edu.in,9894187914,91.34,YSUPJ0299J,U-0188
MBU00300,Kavya Gupta,Male,M.Tech ECE,PG,1,kavya.gupta1300@mbu.edu.in,9853386315,95.99,LZPPG0300D,U-0188
MBU00301,Sneha Kumar,Male,M.Tech ECE,PG,2,sneha.kumar1301@mbu.edu.in,9863373980,98.73,HVKPK0301X,U-0188
MBU00302,Vinay Nair,Male,M.Tech ECE,PG,2,vinay.nair1302@mbu.edu.in,9876170868,99.66,IKOPN0302I,U-0188
MBU00303,Ravi Nair,Female,M.Tech ECE,PG,2,ravi.nair1303@mbu.edu.in,9831737724,63.34,YNUPN0303X,U-0188
MBU00304,Ananya Malhotra,Male,M.Tech ECE,PG,2,ananya.malhotra1304@mbu.edu.in,9841147282,64.23,PCNPM0304E,U-0188
MBU00305,Kavya Gupta,Male,M.Tech ECE,PG,2,kavya.gupta1305@mbu.edu.in,9852986101,72.09,WBIPG0305O,U-0188
MBU00306,Ananya Jain,Female,M.Tech ECE,PG,2,ananya.jain1306@mbu.edu.in,9895051940,64.74,JWJPJ0306T,U-0188
MBU00307,Ravi Chopra,Male,M.Tech ECE,PG,2,ravi.chopra1307@mbu.edu.in,9863160470,87.37,RZRPC0307K,U-0188
MBU00308,Sameer Reddy,Female,M.Tech ECE,PG,2,sameer.reddy1308@mbu.edu.in,9889275717,69.24,LNYPR0308R,U-0188
MBU00309,Kavya Iyer,Male,M.Tech ECE,PG,2,kavya.iyer1309@mbu.edu.in,9835204000,66.38,HNNPI0309H,U-0188
MBU00310,Kavya Chopra,Male,M.Tech ECE,PG,2,kavya.chopra1310@mbu.edu.in,9891073452,69.49,TCNPC0310Q,U-0188
MBU00311,Arjun Sharma,Male,M.Tech ECE,PG,2,arjun.sharma1311@mbu.edu.in,9852979541,81.15,HVDPS0311O,U-0188
MBU00312,Ananya Kumar,Male,M.Tech ECE,PG,2,ananya.kumar1312@mbu.edu.in,9856369250,82.63,GMAPK0312F,U-0188
MBU00313,Vikram Jain,Female,M.Tech ECE,PG,2,vikram.jain1313@mbu.edu.in,9837903019,80.75,XTHPJ0313D,U-0188
MBU00314,Kiran Sharma,Male,M.Tech ECE,PG,2,kiran.sharma1314@mbu.edu.in,9864832199,64.64,ZIBPS0314E,U-0188
MBU00315,Neha Reddy,Male,M.Tech ECE,PG,2,neha.reddy1315@mbu.edu.in,9870444252,64.18,IFQPR0315J,U-0188
MBU00316,Meghana Jain,Female,M.Tech ECE,PG,2,meghana.jain1316@mbu.edu.in,9896032757,69.43,BWZPJ0316X,U-0188
MBU00317,Sanjay Malhotra,Female,M.Tech ECE,PG,2,sanjay.malhotra1317@mbu.edu.in,9868148861,80.59,TQYPM0317R,U-0188
MBU00318,Kiran Bhat,Female,M.Tech ECE,PG,2,kiran.bhat1318@mbu.edu.in,9850222007,90.03,GSTPB0318O,U-0188
MBU00319,Harika Mishra,Female,M.Tech ECE,PG,2,harika.mishra1319@mbu.edu.in,9870628650,88.71,LWEPM0319V,U-0188
MBU00320,Arjun Jain,Female,M.Tech ECE,PG,2,arjun.jain1320@mbu.edu.in,9831745889,91.92,TEIPJ0320X,U-0188
MBU00321,Pooja Singh,Female,M.Tech ECE,PG,2,pooja.singh1321@mbu.edu.in,9858170283,66.14,HGGPS0321J,U-0188
MBU00322,Yash Bhat,Male,M.Tech ECE,PG,2,yash.bhat1322@mbu.edu.in,9828368289,72.6,TWFPB0322E,U-0188
MBU00323,Aman Singh,Male,M.Tech ECE,PG,2,aman.singh1323@mbu.edu.in,9887148048,90.33,MRZPS0323B,U-0188
MBU00324,Meghana Naidu,Female,M.Tech ECE,PG,2,meghana.naidu1324@mbu.edu.in,9850127590,60.58,QJMPN0324I,U-0188
MBU00325,Vikram Shetty,Female,M.Tech ECE,PG,2,vikram.shetty1325@mbu.edu.in,9812060860,74.92,THHPS0325J,U-0188
MBU00326,Arjun Iyer,Male,M.Tech ECE,PG,2,arjun.iyer1326@mbu.edu.in,9850110823,89.62,AOBPI0326K,U-0188
MBU00327,Neha Shetty,Male,M.Tech ECE,PG,2,neha.shetty1327@mbu.edu.in,9874382761,92.27,SKEPS0327E,U-0188
MBU00328,Yash Singh,Female,M.Tech ECE,PG,2,yash.singh1328@mbu.edu.in,9830931404,74.4,BUQPS0328L,U-0188
MBU00329,Meghana Shetty,Female,M.Tech ECE,PG,2,meghana.shetty1329@mbu.edu.in,9853696737,71.86,ESNPS0329T,U-0188
MBU00330,Ananya Gupta,Male,M.Tech ECE,PG,2,ananya.gupta1330@mbu.edu.in,9882551797,89.39,PJFPG0330D,U-0188
MBU00331,Yash Bhat,Male,M.Tech ECE,PG,2,yash.bhat1331@mbu.edu.in,9882980913,80.83,IUIPB0331M,U-0188
MBU00332,Kavya Das,Female,M.Tech ECE,PG,2,kavya.das1332@mbu.edu.in,9868602799,67.25,JMGPD0332K,U-0188
MBU00333,Ravi Das,Female,M.Tech ECE,PG,2,ravi.das1333@mbu.edu.in,9814683947,84.61,XPOPD0333W,U-0188
MBU00334,Neha Jain,Male,M.Tech ECE,PG,2,neha.jain1334@mbu.edu.in,9833136806,64.41,BSBPJ0334N,U-0188
MBU00335,Vikram Bose,Male,M.Tech ECE,PG,2,vikram.bose1335@mbu.edu.in,9866128542,69.57,ORDPB0335J,U-0188
MBU00336,Kavya Das,Female,M.Tech ECE,PG,2,kavya.das1336@mbu.edu.in,9897547704,61.37,JFZPD0336M,U-0188
MBU00337,Ritika Gupta,Female,M.Tech ECE,PG,2,ritika.gupta1337@mbu.edu.in,9867028614,76.99,RVMPG0337S,U-0188
MBU00338,Ravi Bose,Female,M.Tech ECE,PG,2,ravi.bose1338@mbu.edu.in,9840748880,62.47,MKOPB0338E,U-0188
MBU00339,Ananya Kumar,Male,M.Tech ECE,PG,2,ananya.kumar1339@mbu.edu.in,9873789081,98.93,UQBPK0339H,U-0188
MBU00340,Ravi Gupta,Female,M.Tech ECE,PG,2,ravi.gupta1340@mbu.edu.in,9851097887,68.17,AEVPG0340T,U-0188
MBU00341,Harika Bhat,Female,M.Tech ECE,PG,2,harika.bhat1341@mbu.edu.in,9840767052,96.23,VXPPB0341S,U-0188
MBU00342,Vikram Naidu,Female,M.Tech ECE,PG,2,vikram.naidu1342@mbu.edu.in,9884260792,73.7,WPPPN0342O,U-0188
MBU00343,Neha Verma,Female,M.Tech ECE,PG,2,neha.verma1343@mbu.edu.in,9844477947,87.86,LRNPV0343E,U-0188
MBU00344,Kiran Singh,Male,M.Tech ECE,PG,2,kiran.singh1344@mbu.edu.in,9881806837,98.54,TKCPS0344E,U-0188
MBU00345,Rahul Bhat,Male,M.Tech ECE,PG,2,rahul.bhat1345@mbu.edu.in,9899805466,64.62,MVBPB0345Z,U-0188
MBU00346,Pooja Rao,Female,M.Tech ECE,PG,2,pooja.rao1346@mbu.edu.in,9848249206,68.98,LAHPR0346P,U-0188
MBU00347,Vikram Malhotra,Male,M.Tech ECE,PG,2,vikram.malhotra1347@mbu.edu.in,9813404328,80.95,LVRPM0347V,U-0188
MBU00348,Sneha Rao,Female,M.Tech ECE,PG,2,sneha.rao1348@mbu.edu.in,9844905749,95.07,XLNPR0348G,U-0188
MBU00349,Ananya Nair,Female,M.Tech ECE,PG,2,ananya.nair1349@mbu.edu.in,9852791621,70.29,FIWPN0349U,U-0188
MBU00350,Sneha Rao,Male,M.Tech ECE,PG,2,sneha.rao1350@mbu.edu.in,9899360997,61.26,ELNPR0350U,U-0188
MBU00351,Aman Bhat,Male,M.Tech ECE,PG,2,aman.bhat1351@mbu.edu.in,9854692829,96.38,XYMPB0351Y,U-0188
MBU00352,Harika Rao,Female,M.Tech ECE,PG,2,harika.rao1352@mbu.edu.in,9876979118,94.61,VMUPR0352O,U-0188
MBU00353,Rahul Malhotra,Male,M.Tech ECE,PG,2,rahul.malhotra1353@mbu.edu.in,9896569901,72.34,DEBPM0353F,U-0188
MBU00354,Sneha Singh,Female,M.Tech ECE,PG,2,sneha.singh1354@mbu.edu.in,9887794981,72.73,RWKPS0354A,U-0188
MBU00355,Meghana Iyer,Female,M.Tech ECE,PG,2,meghana.iyer1355@mbu.edu.in,9869529560,67.4,IGXPI0355A,U-0188
MBU00356,Pooja Reddy,Male,M.Tech ECE,PG,2,pooja.reddy1356@mbu.edu.in,9891672125,73.89,LSKPR0356P,U-0188
MBU00357,Sanjay Kumar,Male,M.Tech ECE,PG,2,sanjay.kumar1357@mbu.edu.in,9848112333,90.06,IEHPK0357M,U-0188
MBU00358,Nikhil Reddy,Female,M.Tech ECE,PG,2,nikhil.reddy1358@mbu.edu.in,9824312613,87.79,IFIPR0358C,U-0188
MBU00359,Arjun Chopra,Female,M.Tech ECE,PG,2,arjun.chopra1359@mbu.edu.in,9811812791,61.3,DUCPC0359R,U-0188
MBU00360,Pooja Patel,Male,M.Tech ECE,PG,2,pooja.patel1360@mbu.edu.in,9828479056,66.65,URMPP0360X,U-0188
MBU00361,Pooja Chopra,Female,MBA,PG,1,pooja.chopra1361@mbu.edu.in,9824524612,65.38,GCZPC0361R,U-0188
MBU00362,Harika Nair,Male,MBA,PG,1,harika.nair1362@mbu.edu.in,9814516528,76.2,ZAUPN0362X,U-0188
MBU00363,Vikram Patel,Male,MBA,PG,1,vikram.patel1363@mbu.edu.in,9846417539,87.36,CLDPP0363H,U-0188
MBU00364,Harika Bhat,Male,MBA,PG,1,harika.bhat1364@mbu.edu.in,9897365507,91.15,DOSPB0364A,U-0188
MBU00365,Harika Reddy,Female,MBA,PG,1,harika.reddy1365@mbu.edu.in,9866468665,68.71,XRQPR0365V,U-0188
MBU00366,Pooja Patel,Female,MBA,PG,1,pooja.patel1366@mbu.edu.in,9825158604,70.08,HKUPP0366C,U-0188
MBU00367,Vinay Naidu,Male,MBA,PG,1,vinay.naidu1367@mbu.edu.in,9842099463,76.42,KFRPN0367Y,U-0188
MBU00368,Divya Verma,Female,MBA,PG,1,divya.verma1368@mbu.edu.in,9869865712,96.34,PEWPV0368X,U-0188
MBU00369,Ananya Shetty,Male,MBA,PG,1,ananya.shetty1369@mbu.edu.in,9886376620,95.86,NYQPS0369S,U-0188
MBU00370,Sanjay Das,Female,MBA,PG,1,sanjay.das1370@mbu.edu.in,9811706505,64.45,PHJPD0370I,U-0188
MBU00371,Harika Sharma,Female,MBA,PG,1,harika.sharma1371@mbu.edu.in,9825511533,89.9,IUOPS0371T,U-0188
MBU00372,Meghana Rao,Male,MBA,PG,1,meghana.rao1372@mbu.edu.in,9835818470,79.2,FVVPR0372O,U-0188
MBU00373,Sanjay Patel,Female,MBA,PG,1,sanjay.patel1373@mbu.edu.in,9841071811,66.92,UGZPP0373C,U-0188
MBU00374,Ravi Rao,Male,MBA,PG,1,ravi.rao1374@mbu.edu.in,9894179649,89.84,UZPPR0374D,U-0188
MBU00375,Divya Reddy,Male,MBA,PG,1,divya.reddy1375@mbu.edu.in,9861336526,99.73,CZYPR0375I,U-0188
MBU00376,Kiran Patel,Male,MBA,PG,1,kiran.patel1376@mbu.edu.in,9841984675,94.45,SDBPP0376M,U-0188
MBU00377,Ritika Rao,Male,MBA,PG,1,ritika.rao1377@mbu.edu.in,9873220153,83.11,XEQPR0377W,U-0188
MBU00378,Meghana Patel,Male,MBA,PG,1,meghana.patel1378@mbu.edu.in,9842279098,82.37,IXBPP0378V,U-0188
MBU00379,Kavya Naidu,Male,MBA,PG,1,kavya.naidu1379@mbu.edu.in,9843853001,62.99,CIKPN0379S,U-0188
